
7,44.0
8,44.0
9,43.0
10,43.0
11,42.0
12,40.0
13,39.0
14,38.0
15,38.0
16,36.0
17,33.0
18,33.0
19,33.0
20,33.0
21,33.0
22,33.0
23,30.0
24,30.0
25,29.0
26,29.0
27,29.0
28,26.0
29,26.0
30,26.0
31,26.0
32,25.0
33,25.0
34,24.0
35,24.0
36,23.0
37,23.0
38,22.0
39,21.0
40,20.0
41,20.0
42,18.0
43,18.0
44,18.0
45,18.0
46,17.0
47,17.0
48,17.0
49,17.0
50,16.0
51,15.0
52,15.0
53,15.0
54,14.0
55,14.0
56,13.0
57,13.0
58,13.0
59,13.0
60,13.0
61,12.0
62,10.0
63,10.0
64,10.0
65,10.0
66,10.0
67,10.0
68,9.0
69,9.0
70,9.0
71,9.0
72,9.0
73,9.0
74,8.0
75,8.0
76,7.0
77,7.0
78,7.0
79,7.0
80,6.0
81,6.0
82,6.0
83,6.0
84,4.0
85,4.0
86,4.0
87,4.0
88,4.0
89,4.0
90,4.0
91,4.0
92,3.0
93,3.0
94,3.0
95,3.0
96,3.0
97,3.0
98,3.0
99,3.0
100,3.0
0,47.0
1,47.0
2,47.0
3,47.0
4,47.0
5,47.0
6,47.0
7,47.0
8,47.0
9,41.0
10,37.0
11,37.0
12,37.0
13,37.0
14,37.0
15,37.0
16,37.0
17,36.0
18,34.0
19,34.0
20,31.0
21,31.0
22,31.0
23,30.0
24,28.0
25,28.0
26,26.0
27,26.0
28,24.0
29,24.0
30,24.0
31,23.0
32,23.0
33,21.0
34,21.0
35,21.0
36,21.0
37,20.0
38,20.0
39,20.0
40,19.0
41,18.0
42,16.0
43,16.0
44,16.0
45,16.0
46,16.0
47,14.0
48,14.0
49,13.0
50,13.0
51,13.0
52,13.0
53,13.0
54,12.0
55,11.0
56,11.0
57,11.0
58,11.0
59,11.0
60,11.0
61,11.0
62,10.0
63,10.0
64,9.0
65,9.0
66,9.0
67,9.0
68,9.0
69,9.0
70,9.0
71,9.0
72,8.0
73,8.0
74,8.0
75,7.0
76,6.0
77,6.0
78,6.0
79,6.0
80,6.0
81,6.0
82,5.0
83,5.0
84,5.0
85,5.0
86,5.0
87,5.0
88,5.0
89,5.0
90,5.0
91,5.0
92,5.0
93,5.0
94,5.0
95,5.0
96,5.0
97,5.0
98,5.0
99,5.0
100,5.0
0,52.0
1,52.0
2,52.0
3,50.0
4,50.0
5,50.0
6,48.0
7,47.0
8,47.0
9,41.0
10,41.0
11,41.0
12,40.0
13,39.0
14,37.0
15,37.0
16,35.0
17,34.0
18,34.0
19,33.0
20,33.0
21,31.0
22,31.0
23,29.0
24,29.0
25,27.0
26,25.0
27,25.0
28,25.0
29,21.0
30,21.0
31,21.0
32,21.0
33,20.0
34,20.0
35,20.0
36,20.0
37,20.0
38,19.0
39,18.0
40,16.0
41,16.0
42,16.0
43,15.0
44,15.0
45,15.0
46,15.0
47,15.0
48,13.0
49,13.0
50,13.0
51,12.0
52,12.0
53,12.0
54,12.0
55,12.0
56,11.0
57,8.0
58,8.0
59,8.0
60,8.0
61,8.0
62,8.0
63,8.0
64,8.0
65,8.0
66,7.0
67,7.0
68,7.0
69,7.0
70,6.0
71,6.0
72,6.0
73,6.0
74,5.0
75,5.0
76,5.0
77,5.0
78,5.0
79,4.0
80,4.0
81,4.0
82,4.0
83,4.0
84,4.0
85,4.0
86,4.0
87,4.0
88,4.0
89,4.0
90,4.0
91,4.0
92,4.0
93,4.0
94,4.0
95,4.0
96,4.0
97,4.0
98,4.0
99,4.0
100,4.0
0,50.0
1,50.0
2,50.0
3,49.0
4,49.0
5,49.0
6,49.0
7,47.0
8,43.0
9,43.0
10,39.0
11,39.0
12,39.0
13,39.0
14,38.0
15,38.0
16,36.0
17,35.0
18,35.0
19,34.0
20,34.0
21,33.0
22,30.0
23,30.0
24,28.0
25,28.0
26,28.0
27,28.0
28,27.0
29,26.0
30,26.0
31,25.0
32,23.0
33,23.0
34,23.0
35,23.0
36,22.0
37,21.0
38,21.0
39,20.0
40,20.0
41,20.0
42,19.0
43,18.0
44,18.0
45,17.0
46,17.0
47,17.0
48,17.0
49,16.0
50,15.0
51,15.0
52,14.0
53,14.0
54,13.0
55,13.0
56,13.0
57,13.0
58,13.0
59,12.0
60,12.0
61,12.0
62,12.0
63,12.0
64,11.0
65,11.0
66,11.0
67,11.0
68,10.0
69,10.0
70,10.0
71,10.0
72,10.0
73,9.0
74,9.0
75,9.0
76,9.0
77,9.0
78,9.0
79,9.0
80,7.0
81,7.0
82,7.0
83,7.0
84,7.0
85,7.0
86,7.0
87,7.0
88,7.0
89,7.0
90,7.0
91,7.0
92,7.0
93,7.0
94,7.0
95,7.0
96,7.0
97,7.0
98,7.0
99,7.0
100,7.0
0,52.0
1,51.0
2,51.0
3,51.0
4,44.0
5,44.0
6,44.0
7,44.0
8,44.0
9,44.0
10,44.0
11,43.0
12,41.0
13,41.0
14,39.0
15,38.0
16,37.0
17,37.0
18,37.0
19,36.0
20,35.0
21,34.0
22,33.0
23,33.0
24,32.0
25,31.0
26,30.0
27,28.0
28,27.0
29,27.0
30,27.0
31,27.0
32,26.0
33,26.0
34,24.0
35,24.0
36,24.0
37,24.0
38,23.0
39,22.0
40,22.0
41,21.0
42,21.0
43,19.0
44,18.0
45,18.0
46,17.0
47,16.0
48,16.0
49,16.0
50,16.0
51,16.0
52,14.0
53,12.0
54,12.0
55,12.0
56,11.0
57,11.0
58,11.0
59,11.0
60,10.0
61,10.0
62,10.0
63,10.0
64,9.0
65,9.0
66,8.0
67,8.0
68,8.0
69,8.0
70,8.0
71,7.0
72,7.0
73,7.0
74,6.0
75,6.0
76,6.0
77,6.0
78,5.0
79,5.0
80,5.0
81,5.0
82,4.0
83,4.0
84,4.0
85,3.0
86,3.0
87,3.0
88,3.0
89,2.0
90,2.0
91,2.0
92,2.0
93,2.0
94,2.0
95,2.0
96,2.0
97,2.0
98,2.0
99,2.0
100,2.0
0,47.0
1,47.0
2,47.0
3,47.0
4,47.0
5,47.0
6,47.0
7,44.0
8,44.0
9,42.0
10,41.0
11,37.0
12,37.0
13,37.0
14,37.0
15,37.0
16,36.0
17,34.0
18,34.0
19,32.0
20,32.0
21,32.0
22,31.0
23,30.0
24,29.0
25,29.0
26,27.0
27,26.0
28,26.0
29,26.0
30,23.0
31,23.0
32,22.0
33,22.0
34,22.0
35,20.0
36,19.0
37,19.0
38,19.0
39,18.0
40,16.0
41,16.0
42,16.0
43,14.0
44,14.0
45,14.0
46,13.0
47,13.0
48,13.0
49,10.0
50,10.0
51,10.0
52,10.0
53,10.0
54,10.0
55,10.0
56,10.0
57,9.0
58,9.0
59,9.0
60,7.0
61,7.0
62,6.0
63,6.0
64,6.0
65,6.0
66,6.0
67,6.0
68,5.0
69,5.0
70,5.0
71,5.0
72,5.0
73,5.0
74,5.0
75,5.0
76,5.0
77,4.0
78,4.0
79,4.0
80,3.0
81,3.0
82,3.0
83,3.0
84,3.0
85,3.0
86,3.0
87,3.0
88,2.0
89,2.0
90,2.0
91,2.0
92,2.0
93,2.0
94,2.0
95,1.0
96,1.0
97,1.0
98,1.0
99,1.0
100,1.0
0,50.0
1,50.0
2,50.0
3,49.0
4,49.0
5,48.0
6,48.0
7,48.0
8,47.0
9,44.0
10,44.0
11,44.0
12,44.0
13,41.0
14,40.0
15,40.0
16,37.0
17,37.0
18,36.0
19,36.0
20,36.0
21,35.0
22,34.0
23,34.0
24,31.0
25,31.0
26,31.0
27,29.0
28,28.0
29,28.0
30,28.0
31,25.0
32,25.0
33,25.0
34,24.0
35,24.0
36,24.0
37,23.0
38,23.0
39,22.0
40,20.0
41,20.0
42,20.0
43,20.0
44,20.0
45,19.0
46,19.0
47,19.0
48,17.0
49,17.0
50,17.0
51,17.0
52,16.0
53,16.0
54,16.0
55,15.0
56,15.0
57,15.0
58,13.0
59,13.0
60,13.0
61,12.0
62,12.0
63,12.0
64,11.0
65,10.0
66,10.0
67,10.0
68,9.0
69,9.0
70,9.0
71,9.0
72,8.0
73,8.0
74,8.0
75,7.0
76,7.0
77,6.0
78,6.0
79,5.0
80,5.0
81,5.0
82,5.0
83,5.0
84,5.0
85,4.0
86,3.0
87,3.0
88,3.0
89,3.0
90,3.0
91,3.0
92,3.0
93,3.0
94,3.0
95,3.0
96,3.0
97,3.0
98,2.0
99,2.0
100,2.0
101,2.0
102,2.0
103,2.0
104,2.0
105,2.0
106,2.0
107,2.0
108,2.0
109,2.0
110,2.0
111,2.0
112,2.0
113,2.0
114,2.0
115,2.0
116,2.0
117,2.0
118,2.0
119,2.0
120,2.0
121,2.0
122,2.0
123,2.0
124,2.0
125,2.0
126,2.0
127,2.0
128,2.0
129,2.0
130,2.0
131,2.0
132,2.0
133,2.0
134,2.0
135,2.0
136,2.0
137,2.0
138,2.0
139,2.0
140,2.0
141,2.0
142,2.0
143,2.0
144,2.0
145,2.0
146,2.0
147,2.0
148,2.0
149,2.0
150,2.0
0,51.0
1,51.0
2,50.0
3,50.0
4,49.0
5,49.0
6,47.0
7,47.0
8,43.0
9,43.0
10,43.0
11,43.0
12,43.0
13,41.0
14,40.0
15,39.0
16,37.0
17,37.0
18,35.0
19,35.0
20,34.0
21,33.0
22,33.0
23,33.0
24,32.0
25,31.0
26,30.0
27,30.0
28,30.0
29,29.0
30,28.0
31,28.0
32,27.0
33,26.0
34,26.0
35,26.0
36,23.0
37,23.0
38,23.0
39,22.0
40,22.0
41,21.0
42,19.0
43,19.0
44,19.0
45,19.0
46,19.0
47,18.0
48,18.0
49,18.0
50,17.0
51,15.0
52,15.0
53,15.0
54,15.0
55,15.0
56,14.0
57,14.0
58,12.0
59,12.0
60,12.0
61,12.0
62,12.0
63,11.0
64,11.0
65,10.0
66,8.0
67,8.0
68,8.0
69,8.0
70,8.0
71,8.0
72,8.0
73,8.0
74,8.0
75,6.0
76,6.0
77,6.0
78,6.0
79,6.0
80,6.0
81,6.0
82,6.0
83,5.0
84,5.0
85,5.0
86,5.0
87,4.0
88,4.0
89,4.0
90,3.0
91,3.0
92,3.0
93,3.0
94,3.0
95,3.0
96,3.0
97,3.0
98,3.0
99,3.0
100,3.0
101,3.0
102,2.0
103,2.0
104,2.0
105,2.0
106,2.0
107,2.0
108,2.0
109,2.0
110,1.0
111,1.0
112,1.0
113,1.0
114,1.0
115,1.0
116,1.0
117,1.0
118,1.0
119,1.0
120,1.0
121,1.0
122,1.0
123,1.0
124,1.0
125,1.0
126,1.0
127,1.0
128,1.0
129,1.0
130,1.0
131,1.0
132,1.0
133,1.0
134,1.0
135,1.0
136,1.0
137,1.0
138,1.0
139,1.0
140,1.0
141,1.0
142,1.0
143,1.0
144,1.0
145,1.0
146,1.0
147,1.0
148,1.0
149,1.0
150,1.0
151,1.0
152,1.0
153,1.0
154,1.0
155,1.0
156,1.0
157,1.0
158,1.0
159,1.0
160,1.0
161,1.0
162,1.0
163,1.0
164,1.0
165,1.0
166,1.0
167,1.0
168,1.0
169,1.0
170,1.0
171,1.0
172,1.0
173,1.0
174,1.0
175,1.0
176,1.0
177,1.0
178,1.0
179,1.0
180,1.0
181,1.0
182,1.0
183,1.0
184,1.0
185,1.0
186,1.0
187,1.0
188,1.0
189,1.0
190,1.0
191,1.0
192,1.0
193,1.0
194,1.0
195,1.0
196,1.0
197,1.0
198,1.0
199,1.0
200,1.0
201,1.0
202,1.0
203,1.0
204,1.0
205,1.0
206,1.0
207,1.0
208,1.0
209,1.0
210,1.0
211,1.0
212,1.0
213,1.0
214,1.0
215,1.0
216,1.0
217,1.0
218,1.0
219,1.0
220,1.0
221,1.0
222,1.0
223,1.0
224,1.0
225,1.0
226,1.0
227,1.0
228,1.0
229,1.0
230,1.0
231,1.0
232,1.0
233,1.0
234,1.0
235,1.0
236,1.0
237,1.0
238,1.0
239,1.0
240,1.0
241,1.0
242,1.0
243,1.0
244,1.0
245,1.0
246,1.0
247,1.0
248,1.0
249,1.0
250,1.0
251,1.0
252,1.0
253,1.0
254,1.0
255,1.0
256,1.0
257,1.0
258,1.0
259,1.0
260,1.0
261,1.0
262,1.0
263,1.0
264,1.0
265,1.0
266,1.0
267,1.0
268,1.0
269,1.0
270,1.0
271,1.0
272,1.0
273,1.0
274,1.0
275,1.0
276,1.0
277,1.0
278,1.0
279,1.0
280,1.0
281,1.0
282,1.0
283,1.0
284,1.0
285,1.0
286,1.0
287,1.0
288,1.0
289,1.0
290,1.0
291,1.0
292,1.0
293,1.0
294,1.0
295,1.0
296,1.0
297,1.0
298,1.0
299,1.0
300,1.0
0,52.0
1,52.0
2,52.0
3,50.0
4,49.0
5,48.0
6,48.0
7,44.0
8,44.0
9,43.0
10,43.0
11,39.0
12,39.0
13,39.0
14,38.0
15,38.0
16,37.0
17,37.0
18,36.0
19,36.0
20,36.0
21,35.0
22,35.0
23,31.0
24,31.0
25,30.0
26,30.0
27,29.0
28,29.0
29,27.0
30,27.0
31,25.0
32,25.0
33,25.0
34,25.0
35,23.0
36,23.0
37,21.0
38,21.0
39,21.0
40,21.0
41,15.0
42,15.0
43,15.0
44,15.0
45,15.0
46,15.0
47,15.0
48,15.0
49,15.0
50,15.0
51,15.0
52,14.0
53,14.0
54,13.0
55,13.0
56,13.0
57,13.0
58,12.0
59,12.0
60,11.0
61,10.0
62,10.0
63,9.0
64,9.0
65,9.0
66,9.0
67,8.0
68,8.0
69,7.0
70,7.0
71,7.0
72,7.0
73,7.0
74,6.0
75,6.0
76,6.0
77,5.0
78,4.0
79,4.0
80,4.0
81,4.0
82,4.0
83,4.0
84,4.0
85,3.0
86,3.0
87,3.0
88,3.0
89,1.0
90,1.0
91,1.0
92,1.0
93,1.0
94,1.0
95,1.0
96,1.0
97,1.0
98,1.0
99,0.0
100,0.0
0,50.0
1,50.0
2,50.0
3,50.0
4,46.0
5,46.0
6,46.0
7,46.0
8,46.0
9,46.0
10,46.0
11,46.0
12,46.0
13,46.0
14,43.0
15,43.0
16,43.0
17,43.0
18,43.0
19,43.0
20,43.0
21,43.0
22,43.0
23,43.0
24,43.0
25,43.0
26,43.0
27,43.0
28,43.0
29,43.0
30,43.0
31,43.0
32,43.0
33,43.0
34,43.0
35,43.0
36,43.0
37,43.0
38,43.0
39,43.0
40,43.0
41,43.0
42,43.0
43,43.0
44,43.0
45,43.0
46,43.0
47,43.0
48,43.0
49,43.0
50,43.0
51,43.0
52,43.0
53,43.0
54,43.0
55,43.0
56,43.0
57,43.0
58,43.0
59,43.0
60,43.0
61,43.0
62,43.0
63,43.0
64,43.0
65,43.0
66,43.0
67,43.0
68,43.0
69,43.0
70,43.0
71,43.0
72,43.0
73,43.0
74,43.0
75,43.0
76,43.0
77,43.0
78,43.0
79,43.0
80,43.0
81,43.0
82,43.0
83,43.0
84,43.0
85,43.0
86,43.0
87,43.0
88,43.0
89,43.0
90,43.0
91,43.0
92,43.0
93,43.0
94,43.0
95,43.0
96,43.0
97,43.0
98,43.0
99,43.0
100,43.0
0,49.0
1,49.0
2,49.0
3,49.0
4,49.0
5,47.0
6,47.0
7,47.0
8,47.0
9,46.0
10,44.0
11,44.0
12,44.0
13,42.0
14,41.0
15,41.0
16,39.0
17,39.0
18,39.0
19,34.0
20,34.0
21,34.0
22,34.0
23,34.0
24,34.0
25,34.0
26,34.0
27,34.0
28,34.0
29,34.0
30,32.0
31,27.0
32,27.0
33,27.0
34,27.0
35,27.0
36,27.0
37,27.0
38,27.0
39,27.0
40,27.0
41,27.0
42,26.0
43,26.0
44,26.0
45,26.0
46,26.0
47,25.0
48,25.0
49,25.0
50,25.0
51,24.0
52,23.0
53,23.0
54,23.0
55,22.0
56,21.0
57,21.0
58,21.0
59,21.0
60,21.0
61,20.0
62,19.0
63,18.0
64,18.0
65,18.0
66,16.0
67,16.0
68,16.0
69,16.0
70,16.0
71,16.0
72,16.0
73,16.0
74,15.0
75,15.0
76,14.0
77,14.0
78,14.0
79,14.0
80,13.0
81,13.0
82,13.0
83,13.0
84,12.0
85,12.0
86,12.0
87,12.0
88,12.0
89,11.0
90,11.0
91,11.0
92,11.0
93,11.0
94,10.0
95,10.0
96,10.0
97,10.0
98,9.0
99,8.0
100,8.0
0,53.0
1,51.0
2,51.0
3,50.0
4,50.0
5,49.0
6,47.0
7,45.0
8,45.0
9,45.0
10,44.0
11,42.0
12,41.0
13,40.0
14,40.0
15,38.0
16,36.0
17,36.0
18,35.0
19,35.0
20,35.0
21,35.0
22,32.0
23,31.0
24,31.0
25,29.0
26,29.0
27,27.0
28,27.0
29,27.0
30,26.0
31,26.0
32,24.0
33,24.0
34,23.0
35,23.0
36,23.0
37,23.0
38,20.0
39,18.0
40,18.0
41,18.0
42,18.0
43,18.0
44,18.0
45,17.0
46,17.0
47,14.0
48,14.0
49,14.0
50,14.0
51,14.0
52,14.0
53,13.0
54,12.0
55,11.0
56,10.0
57,10.0
58,10.0
59,10.0
60,9.0
61,8.0
62,8.0
63,8.0
64,8.0
65,8.0
66,7.0
67,6.0
68,6.0
69,5.0
70,5.0
71,5.0
72,5.0
73,5.0
74,5.0
75,5.0
76,4.0
77,4.0
78,4.0
79,4.0
80,3.0
81,3.0
82,3.0
83,3.0
84,3.0
85,2.0
86,2.0
87,2.0
88,2.0
89,2.0
90,2.0
91,2.0
92,2.0
93,2.0
94,2.0
95,2.0
96,2.0
97,2.0
98,2.0
99,2.0
100,2.0
0,51.0
1,51.0
2,51.0
3,49.0
4,49.0
5,48.0
6,48.0
7,48.0
8,47.0
9,46.0
10,44.0
11,44.0
12,44.0
13,43.0
14,41.0
15,40.0
16,38.0
17,38.0
18,38.0
19,37.0
20,36.0
21,36.0
22,35.0
23,31.0
24,31.0
25,31.0
26,31.0
27,30.0
28,30.0
29,30.0
30,30.0
31,27.0
32,26.0
33,24.0
34,24.0
35,24.0
36,24.0
37,22.0
38,20.0
39,20.0
40,20.0
41,20.0
42,20.0
43,20.0
44,19.0
45,17.0
46,17.0
47,17.0
48,17.0
49,17.0
50,17.0
51,17.0
52,17.0
53,17.0
54,16.0
55,16.0
56,16.0
57,16.0
58,14.0
59,14.0
60,14.0
61,14.0
62,14.0
63,13.0
64,13.0
65,13.0
66,13.0
67,12.0
68,11.0
69,11.0
70,11.0
71,11.0
72,10.0
73,10.0
74,9.0
75,9.0
76,9.0
77,9.0
78,8.0
79,7.0
80,7.0
81,7.0
82,7.0
83,7.0
84,7.0
85,6.0
86,6.0
87,6.0
88,6.0
89,6.0
90,5.0
91,5.0
92,5.0
93,4.0
94,4.0
95,4.0
96,4.0
97,4.0
98,4.0
99,4.0
100,4.0
0,50.0
1,50.0
2,48.0
3,48.0
4,48.0
5,48.0
6,46.0
7,46.0
8,46.0
9,46.0
10,46.0
11,46.0
12,46.0
13,46.0
14,46.0
15,46.0
16,46.0
17,46.0
18,46.0
19,46.0
20,44.0
21,44.0
22,44.0
23,44.0
24,44.0
25,44.0
26,44.0
27,44.0
28,44.0
29,44.0
30,44.0
31,44.0
32,44.0
33,44.0
34,44.0
35,44.0
36,44.0
37,44.0
38,44.0
39,44.0
40,44.0
41,44.0
42,44.0
43,44.0
44,44.0
45,44.0
46,44.0
47,44.0
48,44.0
49,44.0
50,44.0
51,44.0
52,44.0
53,44.0
54,44.0
55,44.0
56,44.0
57,44.0
58,44.0
59,44.0
60,44.0
61,44.0
62,44.0
63,44.0
64,44.0
65,44.0
66,44.0
67,44.0
68,41.0
69,41.0
70,41.0
71,41.0
72,41.0
73,41.0
74,41.0
75,41.0
76,41.0
77,41.0
78,41.0
79,41.0
80,41.0
81,41.0
82,41.0
83,41.0
84,41.0
85,41.0
86,41.0
87,41.0
88,41.0
89,41.0
90,41.0
91,41.0
92,41.0
93,41.0
94,41.0
95,41.0
96,41.0
97,41.0
98,41.0
99,41.0
100,41.0
0,54.0
1,54.0
2,49.0
3,49.0
4,49.0
5,49.0
6,45.0
7,45.0
8,43.0
9,42.0
10,42.0
11,42.0
12,41.0
13,41.0
14,39.0
15,39.0
16,37.0
17,37.0
18,36.0
19,34.0
20,34.0
21,34.0
22,34.0
23,31.0
24,29.0
25,29.0
26,29.0
27,29.0
28,29.0
29,27.0
30,25.0
31,25.0
32,25.0
33,23.0
34,23.0
35,23.0
36,22.0
37,22.0
38,22.0
39,21.0
40,21.0
41,20.0
42,19.0
43,18.0
44,18.0
45,18.0
46,18.0
47,16.0
48,16.0
49,16.0
50,16.0
51,16.0
52,16.0
53,15.0
54,15.0
55,14.0
56,14.0
57,14.0
58,14.0
59,14.0
60,13.0
61,13.0
62,12.0
